page_id,violations,passes,total_checks,failure_rate,page_type,index,name,type,inst,desc,city,state,blank,url,title
707,59,699,758,0.07783641160949868,home,707,PAY.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,PAY.GOV,PAY.GOV
709,17,783,800,0.02125,home,709,SAVINGSBOND.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,SAVINGSBOND.GOV,SAVINGSBOND.GOV
710,9,716,725,0.012413793103448275,home,710,SAVINGSBONDS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,McLean,VA,domainsecurity@treasury.gov,SAVINGSBONDS.GOV,SAVINGSBONDS.GOV
711,8,502,510,0.01568627450980392,home,711,SAVINGSBONDWIZARD.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,SAVINGSBONDWIZARD.GOV,SAVINGSBONDWIZARD.GOV
712,7,688,695,0.010071942446043165,home,712,SIGPR.GOV,Federal - Executive,Department of the Treasury,Special IG for Pandemic Recovery,Washington,DC,domainsecurity@treasury.gov,SIGPR.GOV,SIGPR.GOV
713,18,533,551,0.032667876588021776,home,713,SIGTARP.GOV,Federal - Executive,Department of the Treasury,Special Inspector General for the Troubled Asset Relief Program,Washington,DC,domainsecurity@treasury.gov,SIGTARP.GOV,SIGTARP.GOV
714,10,663,673,0.014858841010401188,home,714,SLGS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,SLGS.GOV,SLGS.GOV
715,17,783,800,0.02125,home,715,TAAPS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,TAAPS.GOV,TAAPS.GOV
716,11,203,214,0.0514018691588785,home,716,TAX.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - IRS,McLean,VA,domainsecurity@treasury.gov,TAX.GOV,TAX.GOV
718,5,20,25,0.2,home,718,TIGTA.GOV,Federal - Executive,Department of the Treasury,Treasury Inspector General for Tax Administration,Washington,DC,domainsecurity@treasury.gov,TIGTA.GOV,TIGTA.GOV
721,13,1006,1019,0.012757605495583905,home,721,TREAS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - DO,Washington,DC,domainsecurity@treasury.gov,TREAS.GOV,TREAS.GOV
722,2,106,108,0.018518518518518517,home,722,TREASLOCKBOX.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,TREASLOCKBOX.GOV,TREASLOCKBOX.GOV
723,13,1006,1019,0.012757605495583905,home,723,TREASURY.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov,TREASURY.GOV,TREASURY.GOV
725,17,783,800,0.02125,home,725,TREASURYAUCTIONS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,TREASURYAUCTIONS.GOV,TREASURYAUCTIONS.GOV
726,17,783,800,0.02125,home,726,TREASURYDIRECT.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,McLean,VA,domainsecurity@treasury.gov,TREASURYDIRECT.GOV,TREASURYDIRECT.GOV
728,7,530,537,0.01303538175046555,home,728,TREASURYHUNT.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Parkersburg,WV,domainsecurity@treasury.gov,TREASURYHUNT.GOV,TREASURYHUNT.GOV
729,8,717,725,0.011034482758620689,home,729,TREASURYSCAMS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,TREASURYSCAMS.GOV,TREASURYSCAMS.GOV
734,25,1409,1434,0.017433751743375175,home,734,USASPENDING.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury,Washington,DC,domainsecurity@treasury.gov,USASPENDING.GOV,USASPENDING.GOV
735,5,12,17,0.29411764705882354,home,735,USDEBITCARD.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Mclean,VA,domainsecurity@treasury.gov,USDEBITCARD.GOV,USDEBITCARD.GOV
736,22,725,747,0.029451137884872823,home,736,USMINT.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - U.S. Mint,Washington,DC,domainsecurity@treasury.gov,USMINT.GOV,USMINT.GOV
737,13,1006,1019,0.012757605495583905,home,737,USTREAS.GOV,Federal - Executive,Department of the Treasury,TCS,McLean,VA,domainsecurity@treasury.gov,USTREAS.GOV,USTREAS.GOV
738,7,593,600,0.011666666666666667,home,738,WIZARD.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Mclean,VA,domainsecurity@treasury.gov,WIZARD.GOV,WIZARD.GOV
741,10,892,902,0.011086474501108648,home,741,DNI.GOV,Federal - Executive,Director of National Intelligence,"Office of Directorate of National Intelligence, Business Transformation Office",McLean,VA,(blank),DNI.GOV,DNI.GOV
743,16,77,93,0.17204301075268819,home,743,IARPA-IDEAS.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),IARPA-IDEAS.GOV,IARPA-IDEAS.GOV
744,8,861,869,0.009205983889528193,home,744,IARPA.GOV,Federal - Executive,Director of National Intelligence,ODNI - IARPA,College Park,MD,(blank),IARPA.GOV,IARPA.GOV
745,27,721,748,0.03609625668449198,home,745,ICJOINTDUTY.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),ICJOINTDUTY.GOV,ICJOINTDUTY.GOV
746,72,728,800,0.09,home,746,INTEL.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),INTEL.GOV,INTEL.GOV
748,72,728,800,0.09,home,748,INTELLIGENCE.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),INTELLIGENCE.GOV,INTELLIGENCE.GOV
749,10,892,902,0.011086474501108648,home,749,ISE.GOV,Federal - Executive,Director of National Intelligence,"Office of the Program Manager, Information Sharing Environment, Office of the DNI",Washington ,DC,(blank),ISE.GOV,ISE.GOV
751,13,1011,1024,0.0126953125,home,751,NCSC.GOV,Federal - Executive,Director of National Intelligence,National Counterintelligence and Security Center,Bethesda,MD,(blank),NCSC.GOV,NCSC.GOV
752,15,715,730,0.02054794520547945,home,752,NCTC.GOV,Federal - Executive,Director of National Intelligence,National Counterterrorism Center,Washington,DC,paulds3@nctc.gov,NCTC.GOV,NCTC.GOV
753,10,892,902,0.011086474501108648,home,753,ODNI.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),ODNI.GOV,ODNI.GOV
756,27,1451,1478,0.018267929634641408,home,756,EAC.GOV,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov,EAC.GOV,EAC.GOV
757,6,1155,1161,0.00516795865633075,home,757,HELPAMERICAVOTE.GOV,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov,HELPAMERICAVOTE.GOV,HELPAMERICAVOTE.GOV
758,15,1890,1905,0.007874015748031496,home,758,VOTEBYMAIL.GOV,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Washington DC,DC,dkaristai@eac.gov,VOTEBYMAIL.GOV,VOTEBYMAIL.GOV
760,7,7,14,0.5,home,760,AIRNOW.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,EPA-CISO@epa.gov,AIRNOW.GOV,AIRNOW.GOV
762,0,431,431,0.0,home,762,ENERGYSTAR.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,infosec@epa.gov,ENERGYSTAR.GOV,ENERGYSTAR.GOV
763,4,860,864,0.004629629629629629,home,763,EPA.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Research Triangle Park,NC,infosec@epa.gov,EPA.GOV,EPA.GOV
764,5,20,25,0.2,home,764,EPAOIG.GOV,Federal - Executive,Environmental Protection Agency,EPA OIG,Washington,DC,OIG-OIT-IT-Security@epa.gov,EPAOIG.GOV,EPAOIG.GOV
765,48,1063,1111,0.043204320432043204,home,765,FEDCENTER.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,EPA-CISO@epa.gov,FEDCENTER.GOV,FEDCENTER.GOV
767,3,347,350,0.008571428571428572,home,767,FRTR.GOV,Federal - Executive,Environmental Protection Agency,Federal Remediation Roundtable,Omaha,NE,EPA-CISO@epa.gov,FRTR.GOV,FRTR.GOV
769,22,327,349,0.06303724928366762,home,769,GREENGOV.GOV,Federal - Executive,Environmental Protection Agency,Office of Federal Sustainability,Washington,DC,EPA-CISO@epa.gov,GREENGOV.GOV,GREENGOV.GOV
770,0,666,666,0.0,home,770,RELOCATEFEDS.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Cincinnati,OH,epa-ciso@epa.gov,RELOCATEFEDS.GOV,RELOCATEFEDS.GOV
771,22,327,349,0.06303724928366762,home,771,SUSTAINABILITY.GOV,Federal - Executive,Environmental Protection Agency,Office of Federal Sustainability,Washington,DC,EPA-CISO@epa.gov,SUSTAINABILITY.GOV,SUSTAINABILITY.GOV
772,4,808,812,0.0049261083743842365,home,772,URBANWATERS.GOV,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,EPA-CISO@epa.gov,URBANWATERS.GOV,URBANWATERS.GOV
773,11,1080,1091,0.01008249312557287,home,773,EEOC.GOV,Federal - Executive,Equal Employment Opportunity Commission,Equal Employment Opportunity Commission,Washington,DC,vdp.disclosure@eeoc.gov,EEOC.GOV,EEOC.GOV
774,1,453,454,0.0022026431718061676,home,774,AI.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,crystal_l._partin@oa.eop.gov,AI.GOV,AI.GOV
775,2,524,526,0.0038022813688212928,home,775,BUDGET.GOV,Federal - Executive,Executive Office of the President,Office of Management and Budget,Washington,DC,melanie.l.wardrick@oa.eop.gov,BUDGET.GOV,BUDGET.GOV
776,3,16102,16105,0.00018627755355479664,home,776,BUILD.GOV,Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,(blank),BUILD.GOV,BUILD.GOV
777,5,898,903,0.005537098560354375,home,777,BUILDBACKBETTER.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,"Washington,",DC,gsa-vulnerability-reports@gsa.gov,BUILDBACKBETTER.GOV,BUILDBACKBETTER.GOV
779,3,2414,2417,0.0012412081092263137,home,779,CLEANENERGY.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),CLEANENERGY.GOV,CLEANENERGY.GOV
780,1,789,790,0.0012658227848101266,home,780,CRISISNEXTDOOR.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),CRISISNEXTDOOR.GOV,CRISISNEXTDOOR.GOV
781,2,524,526,0.0038022813688212928,home,781,EARMARKS.GOV,Federal - Executive,Executive Office of the President,OMB,Washington,DC,(blank),EARMARKS.GOV,EARMARKS.GOV
784,5,898,903,0.005537098560354375,home,784,EOP.GOV,Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,melanie.l.wardrick@oa.eop.gov,EOP.GOV,EOP.GOV
785,3,1015,1018,0.0029469548133595285,home,785,INVERTIR.GOV,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov,INVERTIR.GOV,INVERTIR.GOV
786,3,1061,1064,0.002819548872180451,home,786,INVEST.GOV,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,russell.a.barnes@oa.eop.gov,INVEST.GOV,INVEST.GOV
787,3,1061,1064,0.002819548872180451,home,787,INVESTINAMERICA.GOV,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,russell.a.barnes@oa.eop.gov,INVESTINAMERICA.GOV,INVESTINAMERICA.GOV
788,3,1061,1064,0.002819548872180451,home,788,INVESTINGINAMERICA.GOV,Federal - Executive,Executive Office of the President,White House Office,Washington,DC,russell.a.barnes@oa.eop.gov,INVESTINGINAMERICA.GOV,INVESTINGINAMERICA.GOV
789,0,192,192,0.0,home,789,MAX.GOV,Federal - Executive,Executive Office of the President,"Office of Management and Budget, Budget Review Division",Washington,DC,(blank),MAX.GOV,MAX.GOV
790,17,726,743,0.02288021534320323,home,790,NANO.GOV,Federal - Executive,Executive Office of the President,National Nanotechnology Coordination Office,Arlington,VA,security@nnco.nano.gov,NANO.GOV,NANO.GOV
791,9,242,251,0.035856573705179286,home,791,NEPA.GOV,Federal - Executive,Executive Office of the President,Council on Environmental Quality,Washington,DC,melanie.l.wardrick@oa.eop.gov,NEPA.GOV,NEPA.GOV
792,2,524,526,0.0038022813688212928,home,792,OMB.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,security@omb.gov,OMB.GOV,OMB.GOV
793,3,560,563,0.0053285968028419185,home,793,ONDCP.GOV,Federal - Executive,Executive Office of the President,Office of National Drug Control Policy,Washington,DC,dl.eop.cloudadmin@eop.gov,ONDCP.GOV,ONDCP.GOV
794,2,640,642,0.003115264797507788,home,794,OSTP.GOV,Federal - Executive,Executive Office of the President,Office of Science and Technology Policy - White House,Washington,DC,dl.eop.cloudadmin@eop.gov,OSTP.GOV,OSTP.GOV
798,4,859,863,0.004634994206257242,home,798,PSLF.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),PSLF.GOV,PSLF.GOV
799,4,859,863,0.004634994206257242,home,799,PUBLICSERVICELOANFORGIVENESS.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),PUBLICSERVICELOANFORGIVENESS.GOV,PUBLICSERVICELOANFORGIVENESS.GOV
800,12,576,588,0.02040816326530612,home,800,QUANTUM.GOV,Federal - Executive,Executive Office of the President,National Quantum Coordination Office (NQCO) ,Washington,DC,ramia@nitrd.gov,QUANTUM.GOV,QUANTUM.GOV
801,3,452,455,0.006593406593406593,home,801,REPROACCESS.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DE,(blank),REPROACCESS.GOV,REPROACCESS.GOV
802,3,452,455,0.006593406593406593,home,802,REPRODUCTIVEACCESS.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),REPRODUCTIVEACCESS.GOV,REPRODUCTIVEACCESS.GOV
803,3,452,455,0.006593406593406593,home,803,REPRODUCTIVERIGHTS.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),REPRODUCTIVERIGHTS.GOV,REPRODUCTIVERIGHTS.GOV
804,3,452,455,0.006593406593406593,home,804,REPRORIGHTS.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),REPRORIGHTS.GOV,REPRORIGHTS.GOV
805,86,1054,1140,0.07543859649122807,home,805,UNITEDWESTAND.GOV,Federal - Executive,Executive Office of the President,Domestic Policy Council,Washington,DC,(blank),UNITEDWESTAND.GOV,UNITEDWESTAND.GOV
806,2,667,669,0.0029895366218236174,home,806,USDIGITALSERVICE.GOV,Federal - Executive,Executive Office of the President,United States Digital Service,Washington,DC,security@usds.gov,USDIGITALSERVICE.GOV,USDIGITALSERVICE.GOV
807,2,667,669,0.0029895366218236174,home,807,USDS.GOV,Federal - Executive,Executive Office of the President,United States Digital Service,Washington,DC,security@usds.gov,USDS.GOV,USDS.GOV
808,74,771,845,0.08757396449704143,home,808,USTR.GOV,Federal - Executive,Executive Office of the President,United States Trade Representative,Washington,DC,(blank),USTR.GOV,USTR.GOV
809,6,898,904,0.00663716814159292,home,809,WH.GOV,Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,dl.eop.cloudadmin@eop.gov,WH.GOV,WH.GOV
810,4,898,902,0.004434589800443459,home,810,WHITEHOUSE.GOV,Federal - Executive,Executive Office of the President,White House,Washington,DC,dl.eop.cloudadmin@eop.gov,WHITEHOUSE.GOV,WHITEHOUSE.GOV
811,3,560,563,0.0053285968028419185,home,811,WHITEHOUSEDRUGPOLICY.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),WHITEHOUSEDRUGPOLICY.GOV,WHITEHOUSEDRUGPOLICY.GOV
812,22,826,848,0.025943396226415096,home,812,EXIM.GOV,Federal - Executive,Export/Import Bank of the U.S.,Export-Import Bank of the United States,Washington,DC,soc_alerts@exim.gov,EXIM.GOV,EXIM.GOV
813,18,721,739,0.02435723951285521,home,813,FCA.GOV,Federal - Executive,Farm Credit Administration,Office of Information Technology,McLean,VA,security_vdp@fca.gov,FCA.GOV,FCA.GOV
814,7,390,397,0.017632241813602016,home,814,FCSIC.GOV,Federal - Executive,Farm Credit Administration,Farm Credit System Insurance Corporation,McLean,VA,securityvdp@fcsic.gov,FCSIC.GOV,FCSIC.GOV
815,4,8,12,0.3333333333333333,home,815,ACCEDEAINTERNET.GOV,Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,NSOC-monitor@fcc.gov,ACCEDEAINTERNET.GOV,ACCEDEAINTERNET.GOV
816,13,859,872,0.014908256880733946,home,816,ACPBENEFIT.GOV,Federal - Executive,Federal Communications Commission,Office of the Managing Director,Washington,DC,nsoc-monitor@fcc.gov,ACPBENEFIT.GOV,ACPBENEFIT.GOV
817,13,859,872,0.014908256880733946,home,817,AFFORDABLECONNECTIVITY.GOV,Federal - Executive,Federal Communications Commission,Office of the Managing Director,Washington,DC,nsoc-monitor@fcc.gov,AFFORDABLECONNECTIVITY.GOV,AFFORDABLECONNECTIVITY.GOV
819,4,1,5,0.8,home,819,FCC.GOV,Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,nsoc-monitor@fcc.gov,FCC.GOV,FCC.GOV
820,4,8,12,0.3333333333333333,home,820,GETINTERNET.GOV,Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,Russell.A.Barnes@oa.eop.gov,GETINTERNET.GOV,GETINTERNET.GOV
822,6,1744,1750,0.0034285714285714284,home,822,FDIC.GOV,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov,FDIC.GOV,FDIC.GOV
825,5,20,25,0.2,home,825,FDICOIG.GOV,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Washington,DC,NetworkOps@fdic.gov,FDICOIG.GOV,FDICOIG.GOV
826,8,998,1006,0.007952286282306162,home,826,FDICSEGURO.GOV,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov,FDICSEGURO.GOV,FDICSEGURO.GOV
829,5,1055,1060,0.0047169811320754715,home,829,FEC.GOV,Federal - Executive,Federal Election Commission,Federal Election Commission,Washington,DC,FECSec@fec.gov,FEC.GOV,FEC.GOV
830,3,907,910,0.0032967032967032967,home,830,FERC.GOV,Federal - Executive,Federal Energy Regulatory Commission,Federal Energy Regulatory Commission,Washington,DC,soc@ferc.gov,FERC.GOV,FERC.GOV
831,62,883,945,0.0656084656084656,home,831,FHFA.GOV,Federal - Executive,Federal Housing Finance Agency,Federal Housing Finance Agency,Washington,DC,domainsecurity@fhfa.gov,FHFA.GOV,FHFA.GOV
832,5,8,13,0.38461538461538464,home,832,FHFAOIG.GOV,Federal - Executive,Federal Housing Finance Agency,Federal Housing Finance Agency Office of Inspector General ,Washington,DC,ReportAbuse@fhfaoig.gov,FHFAOIG.GOV,FHFAOIG.GOV
834,69,754,823,0.08383961117861483,home,834,FLRA.GOV,Federal - Executive,Federal Labor Relations Authority,Federal Labor Relations Authority,Washington,DC,itsec@flra.gov,FLRA.GOV,FLRA.GOV
836,7,342,349,0.02005730659025788,home,836,ADR.GOV,Federal - Executive,Federal Mediation and Conciliation Service,Office of Conflict Management and Prevention,Washington,DC,security@fmcs.gov,ADR.GOV,ADR.GOV
837,13,1186,1199,0.010842368640533779,home,837,FMCS.GOV,Federal - Executive,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service,Washington,DC,security@fmcs.gov,FMCS.GOV,FMCS.GOV
841,24,1054,1078,0.022263450834879406,home,841,BILLETES.GOV,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,BILLETES.GOV,BILLETES.GOV
842,2,128,130,0.015384615384615385,home,842,FBIIC.GOV,Federal - Executive,Federal Reserve Board of Governors,The Financial and Banking Information Infrastructure Committee,Washington,DC,charles.b.young@frb.gov,FBIIC.GOV,FBIIC.GOV
843,4,969,973,0.0041109969167523125,home,843,FEDERALRESERVE.GOV,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Bank,Washington,DC,charles.b.young@frb.gov,FEDERALRESERVE.GOV,FEDERALRESERVE.GOV
844,12,359,371,0.03234501347708895,home,844,FEDERALRESERVECONSUMERHELP.GOV,Federal - Executive,Federal Reserve Board of Governors,Board of Governors of the Federal Reserve,Washington,DC,charles.b.young@frb.gov,FEDERALRESERVECONSUMERHELP.GOV,FEDERALRESERVECONSUMERHELP.GOV
845,23,355,378,0.06084656084656084,home,845,FEDPARTNERSHIP.GOV,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,charles.b.young@frb.gov,FEDPARTNERSHIP.GOV,FEDPARTNERSHIP.GOV
847,20,223,243,0.0823045267489712,home,847,FFIEC.GOV,Federal - Executive,Federal Reserve Board of Governors,Federal Financial Institutions Examination Council ,Washington,DC,charles.b.young@frb.gov,FFIEC.GOV,FFIEC.GOV
851,24,1019,1043,0.023010546500479387,home,851,USCURRENCY.GOV,Federal - Executive,Federal Reserve Board of Governors,Federal Reserve Board of Governors,Washington,DC,external.incident.reporting@frb.gov,USCURRENCY.GOV,USCURRENCY.GOV
852,8,565,573,0.013961605584642234,home,852,EXPLORETSP.GOV,Federal - Executive,Federal Retirement Thrift Investment Board,Office of Technology Services,Washington,DC,VulnerabilityDisclosure@frtib.gov,EXPLORETSP.GOV,EXPLORETSP.GOV
853,0,444,444,0.0,home,853,FRTIB.GOV,Federal - Executive,Federal Retirement Thrift Investment Board,Office of Technology Services,Washington,DC,VulnerabilityDisclosure@frtib.gov,FRTIB.GOV,FRTIB.GOV
855,8,565,573,0.013961605584642234,home,855,TSP.GOV,Federal - Executive,Federal Retirement Thrift Investment Board,Office of Technology Services,Washington,DC,VulnerabilityDisclosure@frtib.gov,TSP.GOV,TSP.GOV
857,7,1399,1406,0.004978662873399715,home,857,ALERTAENLINEA.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,ALERTAENLINEA.GOV,ALERTAENLINEA.GOV
858,2,190,192,0.010416666666666666,home,858,CONSUMER.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,CONSUMER.GOV,CONSUMER.GOV
859,11,51,62,0.1774193548387097,home,859,CONSUMERSENTINEL.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,CONSUMERSENTINEL.GOV,CONSUMERSENTINEL.GOV
860,2,186,188,0.010638297872340425,home,860,CONSUMIDOR.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,CONSUMIDOR.GOV,CONSUMIDOR.GOV
861,9,160,169,0.05325443786982249,home,861,DONOTCALL.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,DONOTCALL.GOV,DONOTCALL.GOV
862,11,2400,2411,0.004562422231439237,home,862,DONTSERVETEENS.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,DONTSERVETEENS.GOV,DONTSERVETEENS.GOV
863,11,540,551,0.019963702359346643,home,863,ECONSUMER.GOV,Federal - Executive,Federal Trade Commission,Office of Internal Affairs (OIA),Washington,DC,security@ftc.gov,ECONSUMER.GOV,ECONSUMER.GOV
864,7,1971,1978,0.003538928210313448,home,864,FTC.GOV,Federal - Executive,Federal Trade Commission,Office of Public Affairs (OPA),Washington,DC,security@ftc.gov,FTC.GOV,FTC.GOV
865,4,2412,2416,0.0016556291390728477,home,865,HSR.GOV,Federal - Executive,Federal Trade Commission,Premerger Notification Office (PNO),Washington,DC,security@ftc.gov,HSR.GOV,HSR.GOV
866,55,303,358,0.15363128491620112,home,866,IDENTITYTHEFT.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,IDENTITYTHEFT.GOV,IDENTITYTHEFT.GOV
867,55,303,358,0.15363128491620112,home,867,IDTHEFT.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,IDTHEFT.GOV,IDTHEFT.GOV
868,28,669,697,0.040172166427546625,home,868,MILITARYCONSUMER.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,MILITARYCONSUMER.GOV,MILITARYCONSUMER.GOV
869,8,1403,1411,0.005669737774627924,home,869,ONGUARDONLINE.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,ONGUARDONLINE.GOV,ONGUARDONLINE.GOV
871,55,285,340,0.16176470588235295,home,871,ROBODEIDENTIDAD.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,ROBODEIDENTIDAD.GOV,ROBODEIDENTIDAD.GOV
872,4,1870,1874,0.0021344717182497333,home,872,SENTINEL.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),Washington,DC,security@ftc.gov,SENTINEL.GOV,SENTINEL.GOV
873,0,610,610,0.0,home,873,18F.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,18F.GOV,18F.GOV
874,33,726,759,0.043478260869565216,home,874,400YAAHC.GOV,Federal - Executive,General Services Administration,400 Years of African American History Commission,Washington,DC,gsa-vulnerability-reports@gsa.gov,400YAAHC.GOV,400YAAHC.GOV
875,0,792,792,0.0,home,875,ACCESSIBILITY.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,ACCESSIBILITY.GOV,ACCESSIBILITY.GOV
876,10,967,977,0.01023541453428864,home,876,ACQUISITION.GOV,Federal - Executive,General Services Administration,"GSA, IC, Acquisition",Arlington,VA,gsa-vulnerability-reports@gsa.gov,ACQUISITION.GOV,ACQUISITION.GOV
877,4,460,464,0.008620689655172414,home,877,ACQUISITIONGATEWAY.GOV,Federal - Executive,General Services Administration,"GSA, FAS, Office of Enterprise Strategy Management",Washington,DC,gsa-vulnerability-reports@gsa.gov,ACQUISITIONGATEWAY.GOV,ACQUISITIONGATEWAY.GOV
879,4,744,748,0.0053475935828877,home,879,BUSINESSUSA.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,BUSINESSUSA.GOV,BUSINESSUSA.GOV
880,6,520,526,0.011406844106463879,home,880,BUYACCESSIBLE.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,BUYACCESSIBLE.GOV,BUYACCESSIBLE.GOV
881,1,602,603,0.001658374792703151,home,881,BUYAMERICAN.GOV,Federal - Executive,General Services Administration,"GSA, FAS, Acquisition",Washington,DC,gsa-vulnerability-reports@gsa.gov,BUYAMERICAN.GOV,BUYAMERICAN.GOV
