page_id,violations,passes,total_checks,failure_rate,id,source_id,rank,title,type,issn,sjr,sjr_best_quartile,h_index,total_docs_2022,total_docs_3years,total_refs,total_cites_3years,citable_docs_3years,cites_per_doc_2years,ref_per_doc,country,region,publisher,coverage,categories,areas,url,page_type,is_filter
10354_home,119,1025,1144,0.10402097902097902,10354,sjr_21879,10354,Folia Parasitologica,journal,"00155683, 18036465","0,498",Q3,49,31,86,1080,129,86,"1,56","34,84",Czech Republic,Eastern Europe,Czech Academy of Sciences,1971-2022,Parasitology (Q3),Immunology and Microbiology,https://folia.paru.cas.cz/,home,False
10355_home,4,199,203,0.019704433497536946,10355,sjr_21101065238,10355,Health Policy OPEN,journal,25902296,"0,498",Q3,7,30,53,1138,97,51,"1,83","37,93",Netherlands,Western Europe,Elsevier,2020-2022,Health Policy (Q3),Medicine,https://www.sciencedirect.com/journal/health-policy-open,home,False
10357_home,49,978,1027,0.04771178188899708,10357,sjr_38012,10357,Journal of Alternative and Complementary Medicine,journal,"15577708, 10755535","0,498",Q2,101,0,501,0,1144,434,"2,18","0,00",United States,Northern America,Mary Ann Liebert Inc.,1995-2021,Complementary and Alternative Medicine (Q2),Medicine,https://home.liebertpub.com/publications/journal-of-alternative-and-complementary-medicine-the/26/overview,home,False
10363_home,2,62,64,0.03125,10363,sjr_21100905428,10363,MedEdPORTAL : the journal of teaching and learning resources,journal,23748265,"0,498",Q3,14,89,407,0,598,407,"1,28","0,00",United States,Northern America,Association of American Medical Colleges,2017-2022,Medicine (miscellaneous) (Q3),Medicine,https://www.mededportal.org/,home,False
10372_home,221,2676,2897,0.0762858129099068,10372,sjr_14441,10372,Advances in Neonatal Care,journal,"15360911, 15360903","0,497",Q2,49,106,272,3115,459,239,"1,35","29,39",United States,Northern America,Lippincott Williams and Wilkins,2002-2022,"Pediatrics, Perinatology and Child Health (Q2); Medicine (miscellaneous) (Q3)",Medicine,https://journals.lww.com/advancesinneonatalcare/pages/default.aspx,home,False
10377_home,327,2914,3241,0.10089478556001234,10377,sjr_21101019776,10377,Beverages,journal,23065710,"0,497",Q2,31,83,220,4552,834,211,"3,68","54,84",Switzerland,Western Europe,MDPI AG,2015-2022,Food Science (Q2),Agricultural and Biological Sciences,https://www.mdpi.com/journal/beverages,home,False
10380_home,77,1381,1458,0.05281207133058985,10380,sjr_12645,10380,Clinical Obstetrics and Gynecology,journal,"00099201, 15325520","0,497",Q2,83,83,267,3381,439,244,"1,38","40,73",United States,Northern America,Lippincott Williams and Wilkins,"1958-1963, 1965-2022",Obstetrics and Gynecology (Q2),Medicine,http://journals.lww.com/clinicalobgyn/pages/default.aspx,home,False
10405_home,38,654,692,0.05491329479768786,10405,sjr_21100925697,10405,Spine Surgery and Related Research,journal,2432261X,"0,496",Q2,14,105,210,2663,275,180,"1,05","25,36",Japan,Asiatic Region,Japanese Society for Spine Surgery and Related Research,2017-2022,Surgery (Q2); Neurology (clinical) (Q3); Orthopedics and Sports Medicine (Q3),Medicine,http://ssrr-journal.jp/,home,False
10408_home,10,814,824,0.012135922330097087,10408,sjr_17374,10408,Bryologist,journal,00072745,"0,495",Q2,53,37,123,1698,127,123,"1,00","45,89",United States,Northern America,American Bryological and Lichenological Society Inc.,"1981-1985, 1990-2022","Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)",Agricultural and Biological Sciences,https://complete.bioone.org/journals/the-bryologist,home,False
1040_home,2,116,118,0.01694915254237288,1040,sjr_21100241659,1040,Annals of the American Thoracic Society,journal,23256621,"2,300",Q1,131,346,959,7768,3516,580,"3,95","22,45",United States,Northern America,American Thoracic Society,2013-2022,Pulmonary and Respiratory Medicine (Q1),Medicine,https://www.atsjournals.org/journal/annalsats,home,False
10412_home,2,128,130,0.015384615384615385,10412,sjr_14699,10412,Inquiry (United States),journal,"19457243, 00469580","0,495",Q3,48,208,358,7976,651,347,"1,63","38,35",United States,Northern America,SAGE Publications,1972-2022,Health Policy (Q3),Medicine,https://journals.sagepub.com/home/inq,home,False
10416_home,179,1291,1470,0.12176870748299319,10416,sjr_11500153406,10416,Journal of Hymenoptera Research,journal,"13142607, 10709428","0,495",Q2,25,75,202,2870,262,200,"1,25","38,27",United States,Northern America,Pensoft Publishers,2007-2022,"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)",Agricultural and Biological Sciences,https://jhr.pensoft.net/,home,False
10420_home,64,701,765,0.08366013071895424,10420,sjr_68435,10420,"Plant, Soil and Environment",journal,"12141178, 18059368","0,495",Q2,64,63,257,2152,678,255,"2,62","34,16",Czech Republic,Eastern Europe,Czech Academy of Agricultural Sciences,2003-2022,Soil Science (Q2),Agricultural and Biological Sciences,https://www.agriculturejournals.cz/web/pse/,home,False
10424_home,2,128,130,0.015384615384615385,10424,sjr_14095,10424,Ethics and Behavior,journal,"15327019, 10508422","0,494",Q2,49,83,124,5417,326,113,"2,61","65,27",United States,Northern America,Routledge,1991-2022,Psychology (miscellaneous) (Q2); Social Psychology (Q3),Psychology,https://www.tandfonline.com/toc/hebh20/current,home,False
10425_home,7,1006,1013,0.006910167818361303,10425,sjr_22034,10425,Gesunde Pflanzen,journal,"03674223, 14390345","0,494",Q2,20,200,127,11630,425,126,"3,57","58,15",Germany,Western Europe,Springer,"1974-1978, 1980-1989, 1996-2022",Agricultural and Biological Sciences (miscellaneous) (Q2),Agricultural and Biological Sciences,https://www.springer.com/journal/10343,home,False
10433_home,4,199,203,0.019704433497536946,10433,sjr_21100463845,10433,Obesity Medicine,journal,24518476,"0,494",Q3,22,73,300,3369,834,289,"3,15","46,15",United Kingdom,Western Europe,Elsevier,2016-2022,"Endocrinology, Diabetes and Metabolism (Q3); Internal Medicine (Q3); Public Health, Environmental and Occupational Health (Q3)",Medicine,https://www.journals.elsevier.com/obesity-medicine,home,False
1043_home,2,128,130,0.015384615384615385,1043,sjr_19700166402,1043,Circulation: Cardiovascular Interventions,journal,"19417632, 19417640","2,296",Q1,108,137,512,2134,2198,392,"3,56","15,58",United States,Northern America,Lippincott Williams and Wilkins,2008-2022,Cardiology and Cardiovascular Medicine (Q1),Medicine,https://www.ahajournals.org/journal/circinterventions,home,False
10440_home,12,810,822,0.014598540145985401,10440,sjr_21101079804,10440,Applied Microscopy,journal,"22875123, 22874445","0,493",Q3,6,14,66,430,111,66,"1,70","30,71",Singapore,Asiatic Region,Springer,2019-2022,Applied Microbiology and Biotechnology (Q3); Microbiology (Q3),Immunology and Microbiology,https://appmicro.springeropen.com/,home,False
10450_home,96,1435,1531,0.06270411495754409,10450,sjr_4400151609,10450,Journal of Cardiovascular Medicine,journal,"15582027, 15582035","0,493",Q3,53,157,500,3370,912,415,"1,96","21,46",United States,Northern America,Lippincott Williams and Wilkins,2006-2022,Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3),Medicine,https://journals.lww.com/jcardiovascularmedicine/pages/default.aspx,home,False
10453_home,12,364,376,0.031914893617021274,10453,sjr_29673,10453,Medicina del Lavoro,journal,00257818,"0,493",Q3,29,53,161,1458,306,138,"2,36","27,51",Italy,Western Europe,Mattioli1885,"1947-1963, 1965-2022","Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)",Medicine,https://mattiolihealth.com/la-medicina-del-lavoro/,home,False
10460_home,8,290,298,0.026845637583892617,10460,sjr_19700177038,10460,Acta Entomologica Musei Nationalis Pragae,journal,"18046487, 03741036","0,492",Q2,23,25,118,1575,87,118,"0,70","63,00",Czech Republic,Eastern Europe,National Museum/Narodni muzeum,2005-2022,"Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)",Agricultural and Biological Sciences,https://www.aemnp.eu/,home,False
10461_home,7,1083,1090,0.006422018348623854,10461,sjr_21100854121,10461,Allergo Journal International,journal,21970378,"0,492",Q3,21,38,88,1466,216,80,"2,61","38,58",Germany,Western Europe,Springer,2014-2022,Immunology and Allergy (Q3),Medicine,https://www.springer.com/journal/40629,home,False
1047_home,101,1459,1560,0.06474358974358975,1047,sjr_7600153101,1047,Clinical journal of the American Society of Nephrology : CJASN,journal,"1555905X, 15559041","2,293",Q1,176,266,878,8140,4313,607,"4,88","30,60",United States,Northern America,American Society of Nephrology,2006-2022,Critical Care and Intensive Care Medicine (Q1); Epidemiology (Q1); Nephrology (Q1); Transplantation (Q1),Medicine,https://cjasn.asnjournals.org/,home,False
10481_home,4,199,203,0.019704433497536946,10481,sjr_12600154735,10481,Pediatrics and Neonatology,journal,"18759572, 22121692","0,492",Q2,46,164,425,2937,707,323,"1,36","17,91",Singapore,Asiatic Region,Elsevier,2008-2022,"Pediatrics, Perinatology and Child Health (Q2)",Medicine,https://www.journals.elsevier.com/pediatrics-and-neonatology/,home,False
10488_home,2,128,130,0.015384615384615385,10488,sjr_21101055469,10488,Allergy and Rhinology,journal,"21526575, 21526567","0,491",Q2,12,14,17,387,39,17,"2,29","27,64",United Kingdom,Western Europe,SAGE Publications,"2016-2017, 2021-2022",Otorhinolaryngology (Q2); Immunology and Allergy (Q3),Medicine,https://journals.sagepub.com/home/aar,home,False
10489_home,94,2383,2477,0.03794913201453371,10489,sjr_24137,10489,Amphibia - Reptilia,journal,"01735373, 15685381","0,491",Q2,49,42,151,2233,209,143,"1,44","53,17",Netherlands,Western Europe,Brill Academic Publishers,1980-2022,"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://brill.com/view/journals/amre/amre-overview.xml,home,False
10491_home,5,472,477,0.010482180293501049,10491,sjr_29822,10491,"Iowa orthopaedic journal, The",journal,15415457,"0,491",Q3,44,68,137,0,190,134,"0,98","0,00",United States,Northern America,University of Iowa,"1993-2002, 2004-2022",Medicine (miscellaneous) (Q3),Medicine,https://medicine.uiowa.edu/orthopedics/education/iowa-orthopedic-journal,home,False
10499_home,45,648,693,0.06493506493506493,10499,sjr_21100378341,10499,Psicologia Educativa,journal,"1135755X, 21740526","0,491",Q3,19,23,58,1189,120,58,"2,25","51,70",Spain,Western Europe,Colegio Oficial de Psicologos,2013-2022,Developmental and Educational Psychology (Q3); Social Psychology (Q3),Psychology,https://journals.copmadrid.org/psed/,home,False
1049_home,2,128,130,0.015384615384615385,1049,sjr_21100943285,1049,Research,journal,"26395274, 20965168","2,293",Q1,40,191,381,11323,3628,381,"10,08","59,28",United States,Northern America,American Association for the Advancement of Science,2018-2022,Multidisciplinary (Q1),Multidisciplinary,https://spj.sciencemag.org/research/,home,False
10518_home,4,199,203,0.019704433497536946,10518,sjr_26074,10518,Transfusion and Apheresis Science,journal,"14730502, 18781683","0,490",Q3,62,204,694,5816,1108,582,"1,67","28,51",United Kingdom,Western Europe,Elsevier,1996-2022,Hematology (Q3),Medicine,https://www.journals.elsevier.com/transfusion-and-apheresis-science,home,False
10519_home,49,574,623,0.07865168539325842,10519,sjr_21100933828,10519,Australian Journal of General Practice,journal,"2208794X, 22087958","0,489",Q2,49,171,543,3159,786,521,"1,37","18,47",Australia,Pacific Region,Royal Australian College of General Practitioners,2018-2022,Family Practice (Q2),Medicine,https://www1.racgp.org.au/ajgp/home,home,False
10521_home,7,904,911,0.007683863885839737,10521,sjr_20112,10521,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,journal,"14371588, 14369990","0,489",Q3,70,163,552,5839,792,463,"1,62","35,82",Germany,Western Europe,Springer,1999-2022,"Public Health, Environmental and Occupational Health (Q3)",Medicine,https://www.springer.com/journal/103,home,False
10524_home,49,1028,1077,0.04549675023212628,10524,sjr_18800156726,10524,Deutsches A&amp;#x0308;rzteblatt international,journal,18660452,"0,489",Q3,76,1151,3290,4565,2482,1098,"0,82","3,97",Germany,Western Europe,Deutscher Arzte-Verlag,2009-2022,Medicine (miscellaneous) (Q3),Medicine,https://www.aerzteblatt.de/int,home,False
10526_home,2,128,130,0.015384615384615385,10526,sjr_15920,10526,Journal of Health Management,journal,"09720634, 09730729","0,489",Q3,22,90,158,3250,410,151,"2,95","36,11",India,Asiatic Region,Sage Publications India Pvt. Ltd,"1994, 1999-2022",Health Policy (Q3),Medicine,https://journals.sagepub.com/home/jhm,home,False
10529_home,37,445,482,0.07676348547717843,10529,sjr_21707,10529,Journal of Neurosurgical Sciences,journal,"03905616, 18271855","0,489",Q2,37,104,317,2285,429,214,"1,09","21,97",Italy,Western Europe,Edizioni Minerva Medica S.p.A.,1957-2022,Surgery (Q2); Neurology (clinical) (Q3),Medicine,https://www.minervamedica.it/en/journals/neurosurgical-sciences/index.php,home,False
10543_home,2,128,130,0.015384615384615385,10543,sjr_23030,10543,Journal of the Royal Society of New Zealand,journal,03036758,"0,488",Q1,44,73,126,4593,375,115,"2,33","62,92",United Kingdom,Western Europe,Taylor and Francis Ltd.,1971-2022,Multidisciplinary (Q1),Multidisciplinary,https://www.tandfonline.com/loi/tnzr20,home,False
10551_home,12,114,126,0.09523809523809523,10551,sjr_13339,10551,Professional Psychology: Research and Practice,journal,"19391323, 07357028","0,488",Q2,97,73,196,3750,359,191,"1,54","51,37",United States,Northern America,American Psychological Association,1969-2022,Psychology (miscellaneous) (Q2),Psychology,https://www.apa.org/pubs/journals/pro,home,False
10552_home,2,116,118,0.01694915254237288,10552,sjr_21100409888,10552,PsyCh Journal,journal,20460260,"0,488",Q2,20,117,217,6236,410,213,"1,78","53,30",United Kingdom,Western Europe,John Wiley and Sons,2014-2022,Psychology (miscellaneous) (Q2),Psychology,https://onlinelibrary.wiley.com/journal/20460260,home,False
10556_home,2,128,130,0.015384615384615385,10556,sjr_21411,10556,Anaesthesia and Intensive Care,journal,"0310057X, 14480271","0,487",Q2,68,72,280,2480,313,180,"1,01","34,44",Australia,Pacific Region,Australian Society of Anaesthetists,1972-2022,Anesthesiology and Pain Medicine (Q2); Critical Care and Intensive Care Medicine (Q2),Medicine,https://journals.sagepub.com/home/aic,home,False
10559_home,7,982,989,0.007077856420626896,10559,sjr_21100870576,10559,Current Medical Science,journal,"2523899X, 20965230","0,487",Q3,36,150,438,5472,1084,438,"2,55","36,48",China,Asiatic Region,Huazhong University of Science and Technology,2018-2022,Biochemistry (Q3); Genetics (Q3),"Biochemistry, Genetics and Molecular Biology",https://www.springer.com/journal/11596,home,False
10561_home,408,3579,3987,0.10233258088788563,10561,sjr_21100913778,10561,Horticulturae,journal,23117524,"0,487",Q1,27,1219,780,70995,2611,772,"3,25","58,24",Switzerland,Western Europe,Multidisciplinary Digital Publishing Institute (MDPI),2015-2022,Horticulture (Q1); Plant Science (Q2),Agricultural and Biological Sciences,https://www.mdpi.com/journal/horticulturae,home,False
10565_home,2,128,130,0.015384615384615385,10565,sjr_27608,10565,Journal of Obstetrics and Gynaecology Research,journal,"14470756, 13418076","0,487",Q2,59,377,1196,11075,2130,1143,"1,66","29,38",Australia,Pacific Region,Blackwell Publishing Asia,"1976-1977, 1996-2022",Obstetrics and Gynecology (Q2); Medicine (miscellaneous) (Q3),Medicine,https://obgyn.onlinelibrary.wiley.com/journal/14470756,home,False
1056_home,2,128,130,0.015384615384615385,1056,sjr_19700188403,1056,mBio,journal,"21612129, 21507511","2,283",Q1,154,764,2231,46826,13459,2153,"5,85","61,29",United States,Northern America,American Society for Microbiology,2010-2022,Microbiology (Q1); Virology (Q1),Immunology and Microbiology,https://mbio.asm.org/,home,False
10571_home,2,128,130,0.015384615384615385,10571,sjr_18710,10571,Psychiatry (New York),journal,"00332747, 1943281X","0,487",Q3,67,49,143,1639,137,76,"0,78","33,45",United Kingdom,Western Europe,Taylor and Francis Ltd.,1938-2022,Medicine (miscellaneous) (Q3); Psychiatry and Mental Health (Q3),Medicine,https://www.tandfonline.com/toc/upsy20/current,home,False
10576_home,4,199,203,0.019704433497536946,10576,sjr_16789,10576,Analytical Biochemistry,journal,"10960309, 00032697","0,486",Q3,201,313,841,15058,2600,837,"3,11","48,11",United States,Northern America,Academic Press,1960-2022,Biochemistry (Q3); Biophysics (Q3); Molecular Biology (Q3); Cell Biology (Q4),"Biochemistry, Genetics and Molecular Biology",https://www.journals.elsevier.com/analytical-biochemistry,home,False
10579_home,4,7,11,0.36363636363636365,10579,sjr_20214,10579,Eastern Mediterranean Health Journal,journal,10203397,"0,486",Q3,53,128,517,3176,891,417,"1,66","24,81",Switzerland,Western Europe,World Health Organization,1996-2022,Medicine (miscellaneous) (Q3),Medicine,http://www.emro.who.int/Publications/emhj/index.asp,home,False
10586_home,2,128,130,0.015384615384615385,10586,sjr_24841,10586,JDDG - Journal of the German Society of Dermatology,journal,"16100387, 16100379","0,486",Q2,69,383,1187,8012,1297,569,"1,01","20,92",United Kingdom,Western Europe,Wiley-Blackwell,2003-2022,Dermatology (Q2),Medicine,https://onlinelibrary.wiley.com/journal/16100387,home,False
10591_home,4,199,203,0.019704433497536946,10591,sjr_28206,10591,Journal of Emergency Nursing,journal,"15272966, 00991767","0,486",Q2,52,98,440,2415,548,312,"1,15","24,64",United States,Northern America,Mosby Inc.,1975-2022,Emergency Nursing (Q2),Nursing,https://www.journals.elsevier.com/journal-of-emergency-nursing,home,False
